dataset_id,zone_id,municipio,province,current_confidences,current_distributors,source_names,recommendation,reason,next_step
galicia,municipality:lugo::folgoso_do_courel,Folgoso do Courel,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::foz,Foz,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::friol,Friol,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::guitiriz,Guitiriz,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::guntin,Guntín,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::lancara,Láncara,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::lourenza,Lourenzá,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::lugo,Lugo,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::meira,Meira,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::mondonedo,Mondoñedo,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::monforte_de_lemos,Monforte de Lemos,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::monterroso,Monterroso,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::muras,Muras,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::navia_de_suarna,Navia de Suarna,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::negueira_de_muniz,Negueira de Muñiz,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::o_corgo,O Corgo,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::o_incio,O Incio,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::o_paramo,O Páramo,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::o_savinao,O Saviñao,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::o_valadouro,O Valadouro,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::o_vicedo,O Vicedo,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::ourol,Ourol,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::outeiro_de_rei,Outeiro de Rei,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::palas_de_rei,Palas de Rei,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::panton,Pantón,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::paradela,Paradela,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::pedrafita_do_cebreiro,Pedrafita do Cebreiro,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::pol,Pol,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::portomarin,Portomarín,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::quiroga,Quiroga,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::rabade,Rábade,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::ribadeo,Ribadeo,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::ribas_de_sil,Ribas de Sil,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::ribeira_de_piquin,Ribeira de Piquín,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::riotorto,Riotorto,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::samos,Samos,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::sarria,Sarria,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::sober,Sober,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::taboada,Taboada,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::trabada,Trabada,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::triacastela,Triacastela,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::vilalba,Vilalba,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::viveiro,Viveiro,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::xermade,Xermade,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:lugo::xove,Xove,Lugo,regional_default,"Barras Eléctricas Galaico-Asturianas, S.A. (BEGASA)",BEGASA información pública distribuidora Lugo,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:ourense::a_arnoia,A Arnoia,Ourense,verified_partial,"Electra Alto Miño Distribuidora de Energía, S.L.",DOG 223/2022 Electra Alto Miño,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:ourense::a_bola,A Bola,Ourense,regional_default,"UFD Distribución Electricidad, S.A.",UFD/Naturgy presencia regional Galicia,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:ourense::a_gudina,A Gudiña,Ourense,regional_default,"UFD Distribución Electricidad, S.A.",UFD/Naturgy presencia regional Galicia,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:ourense::a_merca,A Merca,Ourense,regional_default,"UFD Distribución Electricidad, S.A.",UFD/Naturgy presencia regional Galicia,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:ourense::a_mezquita,A Mezquita,Ourense,regional_default,"UFD Distribución Electricidad, S.A.",UFD/Naturgy presencia regional Galicia,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
